user_id,amount,hour,day_of_week,is_weekend,is_night,log_amount,amount_zscore,is_high_amount,is_very_high_amount,is_high_risk_merchant,is_high_risk_category,is_high_risk_location,merchant_risk_score,velocity_ratio,amount_vs_user_avg,amount_vs_user_std,is_new_merchant,user_tx_count,user_tx_last_hour,user_tx_last_day,is_business_hours,amount_x_merchant_risk,amount_x_night,is_fraud,merchant_Amazon,merchant_Apple Store,merchant_Best Buy,merchant_Casino Royal,merchant_Costco,merchant_CryptoBridge,merchant_Delta Airlines,merchant_LoanShark Finance,merchant_McDonald's,merchant_Netflix,merchant_OffshoreBank,merchant_PawnShop Plus,merchant_Shell Gas,merchant_Starbucks,merchant_Target,merchant_Uber,merchant_Unknown Vendor,merchant_Walmart,merchant_Wire Transfer Co,category_clothing,category_crypto,category_electronics,category_food,category_gambling,category_healthcare,category_retail,category_travel,category_utilities,"location_Austin, US","location_Chicago, US","location_London, UK","location_Miami, US","location_New York, US","location_San Francisco, US","location_Seattle, US","location_Tokyo, JP",location_Unknown Location,location_anonymous,location_offshore
USR-0013,-0.14111349890092376,-0.3105988118677406,1.0263591433337556,1.6015812151095552,-0.3515615246553262,0.2977152242010365,-0.09107719808725502,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.5756149241354054,-0.5372043139804491,-0.3459722454399147,0.034432511727988384,-0.31256173923602365,-0.05753742741232776,0.027649866361416232,-0.7677344805591175,-0.9407519001341595,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
USR-0176,-0.16191332550726364,-0.3105988118677406,-0.9675391438614954,-0.6243829476556362,-0.3515615246553262,0.46272200193037516,-0.17287205174081552,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.6810316582893294,-0.5090360022503381,-0.3705891324216624,0.17188426245817498,-0.31256173923602365,-1.3716853163464593,-0.6768053275600163,-0.5484600841123863,1.0629795165520164,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
USR-0144,-0.010728487381066614,-0.10878022066063164,0.02940999973613003,-0.6243829476556362,-0.3515615246553262,0.6413265661181314,-0.11991047896162255,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.7559036474966511,-0.34597146804383544,-0.6856958599733746,0.1896277209285497,-0.31256173923602365,0.27621441739634056,0.027649866361416232,-0.21954848944228955,1.0629795165520164,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
USR-0108,-0.19108199967759956,1.1021313265820218,1.5248337151325682,1.6015812151095552,-0.3515615246553262,-0.6768289297606185,-0.2364604293498729,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.023002795798369703,-0.2411694257031974,-0.23090758172960804,-0.4534102392229054,-0.31256173923602365,1.4652053645272216,-0.3245777305993,-0.6580972823357519,-0.9407519001341595,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
USR-0197,0.007761733607805976,-2.32878472393883,1.5248337151325682,1.6015812151095552,2.844452335847639,1.367795705195836,0.0020272286830428114,3.051111002653864,-0.2318205766712201,2.639721100805887,2.639721100805887,2.639721100805887,1.8567878141057355,4.25547446199399,1.4751624622001973,1.3341590201469744,-0.31256173923602365,-1.677624507421072,3.549925835968579,2.0828326732483884,-0.9407519001341595,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
USR-0006,-0.1184063728329138,0.900312735374913,0.02940999973613003,-0.6243829476556362,-0.3515615246553262,0.3911951804220748,-0.23374767690889656,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.5696885920850416,-0.6833533375634083,-0.5306028792606834,-0.9907094542732968,-0.31256173923602365,1.0688750488169279,0.027649866361416232,-0.43882288588902074,1.0629795165520164,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
USR-0150,-0.1523184846121187,0.4966755529606951,-1.4660137156603081,-0.6243829476556362,-0.3515615246553262,-0.004793347285700972,-0.11526617411271606,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.13534945829187162,-0.41131611378824307,0.26881563279939646,-0.9322890774222539,-0.31256173923602365,0.47785615696824435,0.027649866361416232,-0.7677344805591175,1.0629795165520164,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
USR-0083,-0.182034310171517,1.1021313265820218,-0.9675391438614954,-0.6243829476556362,-0.3515615246553262,-0.4309443262151065,-0.212203338588809,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.08976043357934736,-0.45210086757475976,-0.31175020408973503,0.22166024676836793,-0.31256173923602365,0.23449543679525703,-0.3245777305993,-0.00027409299555835947,-0.9407519001341595,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
USR-0099,-0.21984100000272677,0.6984941441678041,1.0263591433337556,1.6015812151095552,-0.3515615246553262,-0.04900731823223329,-0.15439794273000623,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.19437963579014644,-0.6739078273369328,-0.6061043778346646,-0.9759708870631448,-0.31256173923602365,1.0966877025509836,-0.3245777305993,-0.10991129121892396,-0.9407519001341595,0.0,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
USR-0054,-0.17823588358658482,-0.7142359942819584,-0.9675391438614954,-0.6243829476556362,-0.3515615246553262,-0.19145635869984431,-0.14743741374670644,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.47687293872647246,-0.4131309737997329,-0.9749399013548112,0.16987404418744553,-0.31256173923602365,-0.4191019259550518,-0.3245777305993,-0.21954848944228955,1.0629795165520164,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
USR-0130,-0.2799547522931672,0.900312735374913,0.02940999973613003,-0.6243829476556362,-0.3515615246553262,-0.8974808834787251,-0.21364882988712877,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.7105537084144107,-0.3430527464886445,-0.23205867999519744,0.03212971653156943,-0.31256173923602365,-0.3912892722209961,0.027649866361416232,-0.10991129121892396,1.0629795165520164,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
USR-0043,-0.16033287742836771,0.4966755529606951,1.0263591433337556,1.6015812151095552,-0.3515615246553262,-0.6360979340959175,-0.22388248051811094,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.08819970629206186,-0.5274344218498848,-0.5529508514501682,0.16192301663949507,-0.31256173923602365,0.5404346278698696,-0.3245777305993,-0.43882288588902074,-0.9407519001341595,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
USR-0125,-0.014912607453307367,0.29485696175358617,0.02940999973613003,-0.6243829476556362,-0.3515615246553262,0.1636100838093308,-0.16612574918021833,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.41524996977757633,-0.46168040802439375,-0.39508282098901554,-0.23272465848160803,-0.31256173923602365,0.1927764561941735,-0.6768053275600163,-0.32918568766565515,1.0629795165520164,0.0,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
USR-0025,-0.17190771759530363,1.1021313265820218,0.02940999973613003,-0.6243829476556362,-0.3515615246553262,-0.5277599937254553,-0.13980110667156756,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.5594188689374284,-0.5054777341597904,-0.38265562085865096,-0.08591117389775228,-0.31256173923602365,1.4304395473596518,-0.3245777305993,-0.43882288588902074,-0.9407519001341595,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
USR-0180,-0.13765332154793816,1.1021313265820218,1.0263591433337556,1.6015812151095552,-0.3515615246553262,0.25027977913940525,-0.16118979034260386,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.03496931315486005,-0.4647279302080639,-0.7107116810730928,-0.5151940652703749,-0.31256173923602365,-1.2326220476761809,0.027649866361416232,0.10936310522780723,-0.9407519001341595,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
USR-0087,-0.26034083826770055,-0.3105988118677406,0.02940999973613003,-0.6243829476556362,-0.3515615246553262,-0.5941142256201626,-0.15183982807283555,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.2354203393267805,-0.35768343109054224,-0.18222848499250502,-0.5996190357854609,-0.31256173923602365,0.29707390769688236,-0.6768053275600163,0.10936310522780723,1.0629795165520164,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
USR-0095,-0.20698034998678755,0.6984941441678041,-0.4690645720626827,-0.6243829476556362,-0.3515615246553262,0.005759214901992592,-0.12568302478584792,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.3562274747700534,-0.27623477712396816,-0.4377623973451245,-0.3965081244060823,-0.31256173923602365,0.47785615696824435,-0.6768053275600163,-0.10991129121892396,1.0629795165520164,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
USR-0085,-0.10884039648668761,1.1021313265820218,1.5248337151325682,1.6015812151095552,-0.3515615246553262,0.2597976106376765,-0.16241013418488742,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.18329249004868292,-0.7179542336191027,-0.022249531450775663,-0.9329604131824338,-0.31256173923602365,-0.15488171548152269,0.027649866361416232,-0.7677344805591175,-0.9407519001341595,0.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
USR-0154,-0.23734960513508413,0.900312735374913,-0.4690645720626827,-0.6243829476556362,-0.3515615246553262,0.10164699620689793,-0.16986350911622064,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.5538932290790543,-0.7802756706149214,0.11388935184953672,-0.7774663187759663,-0.31256173923602365,-0.3634766184869404,-0.3245777305993,-0.7677344805591175,1.0629795165520164,0.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
USR-0084,-0.20190415634812703,-0.9160545854890674,1.0263591433337556,1.6015812151095552,-0.3515615246553262,0.054222198872963874,-0.15778962939506325,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.5443273439270813,-0.13154674921619847,-0.6111476518481502,-0.08514304222698188,-0.31256173923602365,0.3387928882979659,-0.6768053275600163,-0.00027409299555835947,-0.9407519001341595,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
USR-0080,-0.1437379601097205,-0.3105988118677406,-1.4660137156603081,-0.6243829476556362,-0.3515615246553262,-0.042248603803187706,-0.11418806305360049,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.5305168402013913,-0.33710057917503955,0.18350500198047967,-0.6311275793413702,-0.31256173923602365,-1.1909030670750973,-0.3245777305993,0.10936310522780723,1.0629795165520164,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
USR-0066,-0.14552237124841616,0.6984941441678041,0.02940999973613003,-0.6243829476556362,-0.3515615246553262,-0.7435699645262245,-0.2023851930270611,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.39310737649147837,-0.30217562675732945,-0.7581042964273201,-0.643551015978394,-0.31256173923602365,-0.6137905020934417,-0.6768053275600163,-0.6580972823357519,1.0629795165520164,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
USR-0110,0.3091962865325243,-1.723328950317503,-0.9675391438614954,-0.6243829476556362,2.844452335847639,2.126767667755834,0.37283535535505324,3.051111002653864,-0.2318205766712201,2.639721100805887,2.639721100805887,2.639721100805887,1.8795348850290035,2.9486132754869194,1.922993502814027,3.3416367768448563,3.199367915101321,1.4373927107931659,1.4365602542042812,4.056302241268969,-0.9407519001341595,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
USR-0173,-0.15234800245094926,-0.3105988118677406,-1.4660137156603081,-0.6243829476556362,-0.3515615246553262,0.25344504065698437,-0.14493007506167446,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.16267877080561866,-0.005644762482754092,-0.5451218658081983,-0.9741003585083762,-0.31256173923602365,-0.8641043856999429,0.027649866361416232,-0.32918568766565515,1.0629795165520164,0.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
USR-0142,-0.14459248111601383,0.09303837054647728,1.5248337151325682,1.6015812151095552,-0.3515615246553262,0.34219380710040226,-0.18667065787492082,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.7109242371869356,-0.5803784630357482,0.08897885417157143,0.24184993565468374,-0.31256173923602365,0.4361371763671608,0.027649866361416232,-0.6580972823357519,-0.9407519001341595,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
USR-0043,-0.19239957844305064,1.1021313265820218,1.5248337151325682,1.6015812151095552,-0.3515615246553262,0.7152757631576476,-0.13203868646885725,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.7799308739615451,-0.18026576992474835,-0.45033121593236264,-0.6125182384801606,-0.31256173923602365,1.326142095856943,-0.3245777305993,-0.10991129121892396,-0.9407519001341595,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
USR-0089,-0.17828618931730864,0.6984941441678041,0.5278845715349427,-0.6243829476556362,-0.3515615246553262,-0.25324502481572164,-0.22992338710904509,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.5062362519784674,-0.41276849731579374,-0.721792085499112,-0.8511241374896173,-0.31256173923602365,1.2218446443542341,0.027649866361416232,-0.21954848944228955,1.0629795165520164,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
USR-0195,-0.14674163423062345,0.09303837054647728,1.0263591433337556,1.6015812151095552,-0.3515615246553262,0.1983475458173565,-0.2253961985057113,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.05818594688842277,-0.4796454314707427,-0.5385814046175661,-0.48073076898916095,-0.31256173923602365,1.152313010019095,-0.3245777305993,-0.00027409299555835947,-0.9407519001341595,0.0,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
USR-0109,-0.17562321172580247,-0.5124174030748495,0.02940999973613003,-0.6243829476556362,-0.3515615246553262,-0.1564869901987742,-0.14006505391926088,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.577175271554897,-0.037709276167303483,-0.4143470638539556,0.29863020656914685,-0.31256173923602365,1.5834091428969583,-0.6768053275600163,0.10936310522780723,1.0629795165520164,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
USR-0200,-0.28187242283227687,-0.3105988118677406,-0.4690645720626827,-0.6243829476556362,-0.3515615246553262,-0.8012465565358495,-0.14494979486178627,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.6967461035887075,0.0754429121794266,-0.6701082100174347,-0.39371227715311313,-0.31256173923602365,0.3596523785985077,-0.6768053275600163,0.10936310522780723,1.0629795165520164,0.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
USR-0011,2.1535373765420975,1.9094056914104576,-0.4690645720626827,-0.6243829476556362,-0.3515615246553262,3.2083755218068566,2.0781503818786526,3.051111002653864,4.313680926686037,2.639721100805887,2.639721100805887,2.639721100805887,1.8210143754755135,2.521179638469747,3.040801648917335,1.793822671664025,3.199367915101321,1.242704134654776,4.254381029890011,0.21900030345117283,-0.9407519001341595,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
USR-0120,-0.15537133053795504,0.4966755529606951,1.5248337151325682,1.6015812151095552,-0.3515615246553262,0.9373717633433145,-0.0974872541804564,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.7160552728307069,0.09033498446533263,0.1891333652199268,-0.06341522745488484,-0.31256173923602365,0.7698890211758291,-0.3245777305993,-0.5484600841123863,-0.9407519001341595,0.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
USR-0007,-0.1826174683353691,0.09303837054647728,-1.4660137156603081,-0.6243829476556362,-0.3515615246553262,-0.8170556321366856,-0.21432204349987138,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.37998391068396054,-0.41099764324621596,0.16855138728608307,-0.6740855887736744,-0.31256173923602365,0.2205891099282292,-0.3245777305993,0.10936310522780723,1.0629795165520164,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
USR-0078,-0.1339730345623495,0.09303837054647728,1.0263591433337556,1.6015812151095552,-0.3515615246553262,0.21074558985917932,-0.1407636808072106,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.6947697227927341,-0.421007300758613,-0.7395272257973654,-0.8297208582366425,-0.31256173923602365,-1.0726992887053606,-0.6768053275600163,-0.00027409299555835947,-0.9407519001341595,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
USR-0022,-0.20742856566800422,0.900312735374913,1.5248337151325682,1.6015812151095552,-0.3515615246553262,-0.7125536800113002,-0.08479287915530037,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.6684991161567914,-0.5547338333599717,-0.7030738022256918,-0.7241665779136535,-0.31256173923602365,1.7294255750007506,-0.6768053275600163,-0.6580972823357519,-0.9407519001341595,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
USR-0188,-0.0924041833838615,-0.3105988118677406,0.5278845715349427,-0.6243829476556362,-0.3515615246553262,0.7959972658246046,-0.05326474428891158,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.6405583885255715,-0.14825657069051412,-0.692060753843878,-0.938900062028497,-0.31256173923602365,-1.7123903245886416,0.027649866361416232,-0.6580972823357519,1.0629795165520164,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
USR-0043,-0.22907336548297938,-0.5124174030748495,-0.4690645720626827,-0.6243829476556362,-0.3515615246553262,-1.266392585130808,-0.19337337357238588,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.4638498736024473,-0.0017504280440250382,-0.3877042660122612,-0.6421356088506449,-0.31256173923602365,-1.6080928730859327,0.027649866361416232,-0.43882288588902074,1.0629795165520164,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
USR-0158,-0.051629492359887015,0.29485696175358617,1.0263591433337556,1.6015812151095552,-0.3515615246553262,0.23073807949195715,-0.1663333378171333,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.5365621886526896,-0.049884707385940176,0.10636253975792022,-0.5672701440935796,-0.31256173923602365,-1.0935587790059025,-0.6768053275600163,-0.10991129121892396,-0.9407519001341595,0.0,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
USR-0095,-0.19895491282928623,1.3039499177891307,-0.9675391438614954,-0.6243829476556362,-0.3515615246553262,-0.872470822058235,-0.2040106528295745,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,0.11396165605187854,-0.7519663041258808,0.08097028648196189,-0.810338305580848,-0.31256173923602365,-1.6359055268199885,-0.3245777305993,-0.10991129121892396,-0.9407519001341595,0.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
USR-0190,-0.1444725141885163,-0.10878022066063164,-0.4690645720626827,-0.6243829476556362,-0.3515615246553262,-1.1906167892784578,-0.25925631050404363,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.46176024337958904,-0.2582428789359613,-0.823371507204306,-0.8388159085882625,-0.31256173923602365,0.18582329276065956,0.027649866361416232,-0.10991129121892396,1.0629795165520164,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
USR-0011,-0.2424336650807228,-0.9160545854890674,-0.9675391438614954,-0.6243829476556362,-0.3515615246553262,-1.0462554758349898,-0.21122632992151666,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.14937753129140052,-0.3248601548430469,-0.5197047342616222,0.014998891681142129,-0.31256173923602365,-1.5663738924848492,-0.3245777305993,-0.21954848944228955,-0.9407519001341595,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
USR-0144,-0.1462889649389614,0.29485696175358617,-0.4690645720626827,-0.6243829476556362,-0.3515615246553262,-0.5937210336169285,-0.14784762474479474,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.08250716622039572,-0.6381490611676428,-0.41481829442404056,-0.9968057506697311,-0.31256173923602365,1.2913762786893734,-0.6768053275600163,-0.21954848944228955,1.0629795165520164,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
USR-0015,2.9289277194745043,-2.1269661327317206,-0.9675391438614954,-0.6243829476556362,2.844452335847639,3.385165470884244,2.9220598982505614,3.051111002653864,4.313680926686037,2.639721100805887,2.639721100805887,2.639721100805887,2.680131543803248,0.6879671602197072,1.2047197263693517,3.019906654463251,3.199367915101321,-1.4759827678491682,2.1410154481257138,1.4250094839081944,-0.9407519001341595,0.0,0.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
USR-0132,-0.23686247300003682,-0.5124174030748495,1.5248337151325682,1.6015812151095552,-0.3515615246553262,-0.09549629602692072,-0.1804619549370479,-0.32774946540135635,-0.2318205766712201,-0.37882789954389795,-0.37882789954389795,-0.37882789954389795,-0.7122580428838176,-0.7556595425863223,-0.404479873934064,-0.2753028772889041,-0.31256173923602365,-0.3634766184869404,-0.6768053275600163,-0.32918568766565515,-0.9407519001341595,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
USR-0110,0.25424756823663297,-1.723328950317503,-0.4690645720626827,-0.6243829476556362,2.844452335847639,2.098049611868943,0.25279035498238356,3.051111002653864,-0.2318205766712201,2.639721100805887,2.639721100805887,2.639721100805887,2.500523399456139,2.28425042692179,3.8392151892269726,3.652443840618516,-0.31256173923602365,1.7155192481337227,3.1976982390078623,4.056302241268969,-0.9407519001341595,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
