user_id,amount,merchant,category,location,hour,day_of_week,is_weekend,is_night,log_amount,amount_zscore,is_high_amount,is_very_high_amount,is_high_risk_merchant,is_high_risk_category,is_high_risk_location,merchant_risk_score,velocity_ratio,amount_vs_user_avg,amount_vs_user_std,is_new_merchant,user_tx_count,user_tx_last_hour,user_tx_last_day,is_business_hours,amount_x_merchant_risk,amount_x_night,is_fraud
USR-0032,-536.5158800273583,Target,clothing,"Seattle, US",8,3,0,0,4.932045344543543,-1.0614859070969929,0,0,0,0,0,0.0716649553227028,1.8874189212929369,-0.9108729404047425,0.5840263407712176,0,419,1,1,0,0,0,0
USR-0168,-621.8450444206596,Target,food,"New York, US",18,0,0,0,3.965631208011071,-0.5370599314149943,0,0,0,0,0,0.018694952513945536,1.2264631855605308,0.46521829632660394,0.5978780775057942,0,13,1,3,0,0,0,0
USR-0095,-306.1212948339694,McDonald's,clothing,"New York, US",18,3,0,0,4.903731417385225,-0.2614785134614547,0,0,0,0,0,0.06371475951378583,0.8560557794316603,0.7850120853594595,0.3536151990026101,0,485,2,8,0,0,0,0
USR-0126,97.24344795236186,Costco,food,"New York, US",15,3,0,0,4.083511635084379,-2.054846007370967,0,0,0,0,0,0.07512786822652144,0.7308538162589348,-0.21642576669335853,0.9222341231943039,0,5,0,5,1,0,0,0
USR-0019,7929.596777311675,Casino Royal,crypto,anonymous,2,0,0,1,9.018082107734012,18.744935500756032,1,1,1,1,1,0.8268990147108957,3.569286279174164,3.3210984089465634,3.4864961067299327,0,84,8,16,0,0,0,1
USR-0063,513.5124925571679,Delta Airlines,retail,"Tokyo, JP",13,1,0,0,4.766241160957729,-1.0694317534235136,0,0,0,0,0,0.084677987215819,2.1806065300034767,-0.8228208261298953,-0.028649325588195607,0,17,1,6,1,0,0,0
USR-0169,-431.98355637351665,Uber,healthcare,"San Francisco, US",19,1,0,0,4.066420635825859,-1.1496007276051456,0,0,0,0,0,0.03505233933373768,1.2687673317106158,-0.8667863508364666,0.050977490037601436,0,98,0,3,0,0,0,0
USR-0157,21.119063037320302,Netflix,utilities,"Seattle, US",13,6,1,0,5.5998463350501995,0.8293918576527421,0,0,0,0,0,0.19213794764596714,0.7113441407665821,-0.1302002117228693,0.5039154185212664,0,403,2,2,0,0,0,0
USR-0027,-641.3302111719474,Shell Gas,utilities,"Austin, US",9,6,1,0,4.25521469744231,-0.8722718640147376,0,0,0,0,0,0.15149539667176992,1.641543443187244,0.29738029867686827,-0.23831065418731545,0,100,2,2,0,0,0,0
USR-0025,46.83354880289596,Delta Airlines,retail,"San Francisco, US",18,5,1,0,5.363188467702101,0.6360302622419285,0,0,0,0,0,0.024246086059927063,1.4146674417008476,-0.14273661146514172,0.9632644474774349,0,137,2,1,0,0,0,0
USR-0027,191.11344885548945,Netflix,food,"San Francisco, US",16,1,0,0,5.140990285777448,0.9012937913027698,0,0,0,0,0,0.10840528467743081,0.729671761980355,0.4654005333365649,0.8085217773340867,0,412,2,4,1,0,0,0
USR-0168,920.2776439945741,Uber,clothing,"San Francisco, US",16,3,0,0,6.2162159394523915,1.1728687418173973,0,0,0,0,0,0.12451810031655962,1.8211093689310853,-0.9818769533727506,0.8190513102934708,0,63,0,9,1,0,0,0
USR-0178,23721.37299856372,CryptoBridge,electronics,Unknown Location,2,4,0,1,10.096275464077465,55.60221094230962,1,1,1,1,1,0.847780916083146,7.330384625537638,5.995467354108969,2.3755916826690804,0,138,4,47,0,0,0,1
USR-0120,326.7257662785863,Target,clothing,"Austin, US",15,0,0,0,3.73068164834128,-0.8146000289633004,0,0,0,0,0,0.20278051970172598,0.8997714148959306,0.5044445137000078,-0.1341018677841714,0,390,2,9,1,0,0,0
USR-0137,530.0416157353376,Costco,food,"Austin, US",19,4,0,0,4.965311615190522,-0.4280698419086809,0,0,0,0,0,0.02328281245537056,1.7461863673951636,-0.16602432122406752,0.5156825758147615,0,123,1,8,0,0,0,0
USR-0139,367.4506279614568,Walmart,clothing,"Seattle, US",19,5,1,0,5.3703427466968146,-0.13661578150359022,0,0,0,0,0,0.12395783620946824,0.909634437558601,0.29021546083877037,-0.11644447570074744,0,363,1,8,0,0,0,0
USR-0121,-176.57230349283796,Starbucks,utilities,"Austin, US",8,5,1,0,5.163607654464112,-2.208255964615827,0,0,0,0,0,0.0591573331989639,0.8260380801880591,-0.7222016598136602,-0.7683516380154046,0,202,0,2,0,0,0,0
USR-0140,377.1503818981686,Best Buy,healthcare,"New York, US",10,3,0,0,5.459150060072102,-0.8076941889302239,0,0,0,0,0,0.045136962741161475,1.3703933905214085,0.10667172003873815,-0.20650905028310468,0,319,1,4,1,0,0,0
USR-0177,865.4444073639229,Starbucks,healthcare,"London, UK",14,5,1,0,5.668115952079135,-1.2062834802202198,0,0,0,0,0,0.07523920859899177,1.8932431671956358,0.7357534307797778,-0.761223664990228,0,137,1,3,0,0,0,0
USR-0195,62.83150448569823,Netflix,food,"London, UK",12,6,1,0,5.39590327790286,-1.0569765781474885,0,0,0,0,0,0.09521961410808899,0.617282847988286,-0.40636240583123673,-0.010360767722017342,0,87,0,4,0,0,0,0
USR-0134,246.4747195468389,Amazon,healthcare,"San Francisco, US",14,4,0,0,3.5906208555426518,-0.7921444845125877,0,0,0,0,0,0.17136991150589095,1.0623408711415772,0.110507341891278,-0.4146281290804441,0,126,2,3,1,0,0,0
USR-0011,289.7188916767404,Walmart,food,"San Francisco, US",11,3,0,0,4.465431884207801,-1.124192623169066,0,0,0,0,0,0.05156279847555206,0.5451021915841174,-0.10780184842634509,-0.5385523421614568,0,399,1,8,1,0,0,0
USR-0074,-20.81522496490662,Amazon,food,"Chicago, US",16,2,0,0,4.717755479867685,-1.143240207600198,0,0,0,0,0,0.08185609658077926,1.5046941202226172,-0.5699950938883231,-0.39462955502126595,0,141,1,1,1,0,0,0
USR-0128,434.088327823223,Apple Store,healthcare,"Tokyo, JP",8,6,1,0,4.311609086716436,-0.6331652531544453,0,0,0,0,0,0.18864856015406836,1.4169674322617007,-1.008043425113519,0.6375562451329717,0,451,2,1,0,0,0,0
USR-0131,9.390710624759294,Amazon,food,"Chicago, US",8,0,0,0,5.121206528360378,-0.7050475206988545,0,0,0,0,0,0.11218107076490957,1.4006336634098546,0.35901299837370676,-0.47977177394621184,0,25,1,9,0,0,0,0
USR-0199,367.1043954498723,Target,retail,"Chicago, US",16,5,1,0,5.321123594155433,0.04872224244068463,0,0,0,0,0,0.10740661665049617,0.7077232252229226,0.8537649710021024,0.7532912116327907,0,387,2,5,0,0,0,0
USR-0136,102.67315440677834,Delta Airlines,clothing,"Chicago, US",16,1,0,0,5.152515431490644,-0.5421653719019489,0,0,0,0,0,0.1658644044559679,1.1033872359030434,0.18820010060338624,0.8604204598296735,0,220,0,1,1,0,0,0
USR-0067,18052.687317593798,LoanShark Finance,electronics,offshore,23,2,0,1,9.807982547415198,42.95492876268012,1,1,1,1,1,0.6845189415167356,5.429125202724997,4.307665092255961,2.19606476212319,1,60,6,20,0,0,0,1
USR-0049,464.8314609915039,McDonald's,utilities,"San Francisco, US",18,5,1,0,4.6326785571469395,-1.3551399840022869,0,0,0,0,0,0.0751479487437533,1.2730469027647704,-0.7011640298298902,-0.8765875975831603,0,48,0,4,0,0,0,0
USR-0192,-355.5536630318194,Netflix,retail,"New York, US",14,2,0,0,6.081104169358875,0.045252932681033975,0,0,0,0,0,0.12240724101543156,1.1609232098474114,0.4004941078837597,-0.25065057785559863,0,390,0,1,1,0,0,0
USR-0062,436.0829430963546,Apple Store,clothing,"London, UK",10,1,0,0,5.303643677545126,-0.5604471727731506,0,0,0,0,0,0.035752424984261795,1.2896015753780934,0.5391099427713465,-0.4136387427559153,0,8,2,9,1,0,0,0
USR-0080,386.9407860632134,Netflix,retail,"Chicago, US",19,6,1,0,4.595202181197433,-1.7000310838295196,0,0,0,0,0,0.0436229643406268,1.4505676792387008,-0.3368277456471167,0.6622645740009965,0,146,1,1,0,0,0,0
USR-0061,-165.9958325606689,Uber,utilities,"Austin, US",13,2,0,0,4.058848155056557,0.16531762289329893,0,0,0,0,0,0.06371482130712496,0.9019554717739363,-0.6236332488075462,0.4481273434467622,0,269,2,4,1,0,0,0
USR-0084,120.93063302752638,Shell Gas,retail,"San Francisco, US",14,4,0,0,4.766356693023934,0.008203803145928168,0,0,0,0,0,0.07723704035393483,1.0561381113737125,-0.924177663194221,-0.5407613865617423,0,70,0,5,1,0,0,0
USR-0056,-5.2153073913247,Costco,clothing,"Miami, US",12,5,1,0,5.948865811491762,-0.2765259687805675,0,0,0,0,0,0.04829606667372464,1.1933103498991635,0.477411445643611,-0.2642922293229194,0,77,1,2,0,0,0,0
USR-0189,-101.68400863120365,McDonald's,retail,"London, UK",13,2,0,0,5.507838123284273,-0.2673513046665704,0,0,0,0,0,0.15444203073413107,1.6553338381359384,0.6631551598853996,1.0460809332641225,0,163,2,1,1,0,0,0
USR-0158,155.04380476604385,McDonald's,healthcare,"Chicago, US",18,5,1,0,4.036371964354378,-1.5307261728970452,0,0,0,0,0,0.08730117485088412,1.5295170646066436,-0.5225525717526461,-0.9754210986453831,0,462,1,1,0,0,0,0
USR-0025,1325.5034026398746,Apple Store,healthcare,"San Francisco, US",12,2,0,0,5.770661102908452,0.9820934709016874,0,0,0,0,0,0.013983484235554879,1.6401349688113558,0.31017158723156285,0.4141977364255931,0,61,2,9,1,0,0,0
USR-0183,866.136751897352,Starbucks,utilities,"Austin, US",10,1,0,0,6.371211342369449,2.8934960619825003,0,0,0,0,0,0.12764330277846025,1.412078286244215,-0.01989438530284339,-0.0821889732181954,0,50,1,1,1,0,0,0
USR-0120,-177.71615128642807,Walmart,utilities,"Seattle, US",18,5,1,0,5.097158011700223,-0.8731045566241558,0,0,0,0,0,0.19771300602936978,0.8272279341201019,-0.06103738319922885,0.37629890358712953,0,345,0,6,0,0,0,0
USR-0104,543.7486960718338,Amazon,retail,"New York, US",10,6,1,0,5.54769857466125,1.165974708831824,0,0,0,0,0,0.13570098132008437,1.2551969673742291,0.1360751151270469,0.6900255957137703,0,142,1,4,0,0,0,0
USR-0094,260.5525365865466,Shell Gas,utilities,"London, UK",11,1,0,0,3.613598346081733,-1.3621328140133884,0,0,0,0,0,0.17835399339919436,1.183328858702018,0.6690975016063433,0.38996279914973686,0,438,1,8,1,0,0,0
USR-0158,-527.6408277650726,Wire Transfer Co,electronics,offshore,2,1,0,1,4.895354082482929,-0.7933344542944457,0,0,1,1,1,0.9318664840857575,7.188417839407751,3.6196093216146314,4.74114009950188,1,464,13,36,0,0,0,1
USR-0119,156.06943689175714,Target,retail,"Tokyo, JP",10,1,0,0,5.569129381396729,1.450193462281531,0,0,0,0,0,0.12158499557457342,2.096998715533773,0.3775980765971563,-0.6893260416691255,0,380,2,5,1,0,0,0
USR-0147,40.464847209629816,Amazon,clothing,"Austin, US",8,4,0,0,4.593577009169357,-0.5019175113868843,0,0,0,0,0,0.11284925220642071,1.6381413787681798,-0.18984017213348325,-0.6407740276800775,0,251,1,6,0,0,0,0
USR-0040,182.74977405582223,Target,healthcare,"Austin, US",11,0,0,0,4.900984226320339,0.37983705539373286,0,0,0,0,0,0.018396995552243847,0.5542066904269004,-0.8375324796434129,-0.7100151695136256,0,192,0,8,1,0,0,0
USR-0013,74.36908225190709,Costco,food,"London, UK",14,4,0,0,4.483123386751453,-0.6682190041393652,0,0,0,0,0,0.032860617066442235,0.8463475170411415,0.6416077105282965,-0.803894817825838,0,448,1,8,1,0,0,0
USR-0197,202.1060038220301,McDonald's,retail,"Austin, US",14,5,1,0,5.047489276640639,-1.9982227326894764,0,0,0,0,0,0.10275164471332021,1.4775680467153616,-0.3129164167978106,-0.3795667789713642,0,428,1,7,0,0,0,0
USR-0183,474.6830687671905,OffshoreBank,travel,anonymous,23,0,0,1,6.698801375061334,3.7134717417590437,0,0,1,1,1,0.6150127893345321,5.868308929594965,4.676417206247875,4.863005853759371,1,371,14,49,0,0,0,1
USR-0082,42.37633810500543,Delta Airlines,retail,"San Francisco, US",16,2,0,0,5.171219859593617,-0.41467518481477705,0,0,0,0,0,0.09589173496873139,1.550076320494286,0.08033126377171582,0.30341142430289575,0,444,2,9,1,0,0,0
USR-0062,-30.682388899112325,Starbucks,retail,"Chicago, US",9,0,0,0,4.368961035277523,-0.2953424959623187,0,0,0,0,0,0.1815220733132674,1.7496569781981748,0.6220850465694797,0.09993804149480587,0,77,0,6,1,0,0,0
USR-0195,481.06591482476074,Shell Gas,retail,"Tokyo, JP",18,5,1,0,3.5877597597959747,-1.2450007169577093,0,0,0,0,0,0.05542756343789679,0.7399187512698432,0.7650204975228525,-0.5398126943030533,0,422,2,8,0,0,0,0
USR-0076,2.984164744588554,Target,clothing,"Chicago, US",13,2,0,0,5.655494313155742,0.8055482495017613,0,0,0,0,0,0.10822507476132362,1.658328535362595,0.4637026865547417,-0.6645285451718277,0,345,2,9,1,0,0,0
USR-0170,747.6436719696474,Best Buy,healthcare,"Tokyo, JP",13,6,1,0,6.763962952241405,2.160116428167436,0,0,0,0,0,0.15394020593851743,1.3646591695601606,0.4589313287083659,-0.7609109432625795,0,481,0,1,0,0,0,0
USR-0174,588.4733788394861,Walmart,utilities,"Tokyo, JP",15,6,1,0,6.5894970728753695,-0.31079892678306087,0,0,0,0,0,0.12283733318365005,1.838946416898158,0.7155894549741613,0.2901845395801884,0,229,0,9,0,0,0,0
USR-0094,999.3234401865029,Starbucks,healthcare,"Miami, US",8,1,0,0,6.019575206257993,0.5092867763225613,0,0,0,0,0,0.10213076857946676,1.3427544101020326,0.459120622718864,-0.7218429081025244,0,337,2,4,0,0,0,0
USR-0128,483.27960199870597,Netflix,retail,"Seattle, US",11,4,0,0,5.538061150095226,0.7873398909151025,0,0,0,0,0,0.035243447975093635,1.4331383363372856,-0.15980100310535722,0.6552120722270682,0,1,2,2,1,0,0,0
USR-0065,-249.7393679972879,Uber,utilities,"Austin, US",16,3,0,0,4.766879613865653,0.8060461050477292,0,0,0,0,0,0.11674397422039616,0.6736531280985913,-0.8724400226259399,0.20004985093920916,0,351,0,1,1,0,0,0
USR-0192,188.53306099632835,Apple Store,clothing,"Austin, US",12,4,0,0,3.581938002983127,0.08609789572853632,0,0,0,0,0,0.0727559523918595,0.6156635977476869,-0.22109967468349395,-0.06839181578011376,0,344,0,5,1,0,0,0
USR-0184,-178.30861807970783,McDonald's,food,"Austin, US",19,2,0,0,5.347202596397894,0.6107436937720846,0,0,0,0,0,0.08655734054793816,1.704515751700258,0.7919095310539891,0.8365571261407012,0,68,1,1,0,0,0,0
USR-0105,270.6036878000619,Best Buy,clothing,"Miami, US",17,0,0,0,5.134126125002916,-0.7196666594730882,0,0,0,0,0,0.06573470249527055,1.25126460718854,0.6581944659309427,-0.38490393965526537,0,238,2,1,1,0,0,0
USR-0155,3594.1017731427946,CryptoBridge,electronics,anonymous,3,3,0,1,8.093015562279446,5.8609073397260545,1,0,1,1,1,0.6493327266472435,4.027614721523322,5.462409272533463,2.470026210341813,0,25,4,12,0,0,0,1
USR-0192,-579.356145800524,Netflix,food,"San Francisco, US",13,3,0,0,5.130998706113464,-0.48860395884993724,0,0,0,0,0,0.07628887554632385,0.6947634971621712,-0.5038139534750787,-0.6829129389435672,0,283,0,3,1,0,0,0
USR-0132,-312.0260490988305,Starbucks,clothing,"London, UK",9,3,0,0,4.279693605417325,-1.639580831733518,0,0,0,0,0,0.07594442330483346,1.415148358082667,-0.5037932750963964,-0.5920575822621609,0,158,2,5,1,0,0,0
USR-0116,564.3272419644308,Best Buy,healthcare,"Austin, US",8,4,0,0,6.256734610802979,-0.07606413796919043,0,0,0,0,0,0.07879526501070103,1.02053118116664,-0.35751045256411557,0.1751276896117138,0,302,0,5,0,0,0,0
USR-0149,-104.22803433629151,Costco,retail,"Chicago, US",18,1,0,0,3.9000600821044284,-1.2303588989449685,0,0,0,0,0,0.1447613335905793,1.3961422533961083,0.2636741842059561,0.7909637559334973,0,242,1,9,0,0,0,0
USR-0122,145.79951459977204,Starbucks,utilities,"Tokyo, JP",15,4,0,0,4.264632892751452,-1.3725967247173343,0,0,0,0,0,0.10393097735582699,1.198906088921109,-0.7503994278381414,0.9803153887096208,0,349,0,9,1,0,0,0
USR-0167,209.59723362104612,McDonald's,retail,"London, UK",10,3,0,0,5.339561862347722,0.49194726775400915,0,0,0,0,0,0.04607196323383515,1.3718581072441145,-0.4730472670753864,0.8577386489717905,0,438,1,9,1,0,0,0
USR-0031,12495.050265072476,Unknown Vendor,electronics,Unknown Location,1,1,0,1,9.497737865784575,31.256037851788527,1,1,1,1,1,0.6139857235246422,7.917685356810846,4.755042807009557,2.8796882178039955,1,321,11,30,0,0,0,1
USR-0166,345.05307024823355,Amazon,clothing,"Tokyo, JP",8,0,0,0,4.640363660010813,1.4064557137375464,0,0,0,0,0,0.089574188567685,1.2330156655726805,0.5628759513137939,-0.6302426145354479,0,239,0,6,0,0,0,0
USR-0197,-315.08175003901215,Apple Store,utilities,"London, UK",8,5,1,0,5.3537632239664195,0.8255548192310134,0,0,0,0,0,0.19677549604107586,1.4854753468497162,-0.053518374850240816,-0.8967356939906943,0,5,1,4,0,0,0,0
USR-0013,420.0145351089674,Amazon,food,"Austin, US",11,5,1,0,5.815411047482508,1.3727067256500056,0,0,0,0,0,0.05554076213776686,0.8822933994002009,-0.022467633952002998,0.5351264476500632,0,239,2,1,0,0,0,0
USR-0176,259.7069521110232,Best Buy,utilities,"Miami, US",11,1,0,0,6.038338360148283,-0.201729466676364,0,0,0,0,0,0.03104921678971347,0.9334799491469515,-0.06763742760756147,0.7395446632815108,0,50,0,3,1,0,0,0
USR-0144,1424.9126264005793,Best Buy,utilities,"Miami, US",12,3,0,0,6.279636542393431,0.8177065156809296,0,0,0,0,0,0.013654153912005997,1.2297955740258655,-0.6458301890863988,0.7659327310971369,0,287,2,6,1,0,0,0
USR-0108,34.89932539379546,Uber,healthcare,"San Francisco, US",18,6,1,0,4.49878325614915,-1.4257165348977112,0,0,0,0,0,0.18392953370878426,1.4202384733103024,0.1886657689309229,-0.1903931919933292,0,458,1,2,0,0,0,0
USR-0197,1567.4197103260071,PawnShop Plus,crypto,offshore,1,6,1,1,7.261110243885009,3.1648363355863656,1,0,1,1,1,0.620662632460332,9.591395064317249,3.319152247719959,2.4680794456910804,0,6,12,27,0,0,0,1
USR-0006,595.0219794346219,Uber,healthcare,"San Francisco, US",17,3,0,0,5.941704256253926,-1.3734998558143943,0,0,0,0,0,0.05691763110761348,0.616716096161562,-0.3612483919886563,-0.9894644749512204,0,401,2,4,1,0,0,0
USR-0150,333.65592208376756,Shell Gas,utilities,"Austin, US",15,0,0,0,5.406716181563007,0.9071028690662618,0,0,0,0,0,0.15782795314621062,1.111053386275065,1.1056133302494582,-0.902581702422196,0,316,2,1,1,0,0,0
USR-0083,104.63131229381429,Uber,food,"Seattle, US",18,1,0,0,4.830978058378443,-0.9588015652038671,0,0,0,0,0,0.1684196839096584,1.0369406439636077,0.040326761919650206,0.81357149698814,0,281,1,8,0,0,0,0
USR-0099,-186.7508796205583,Netflix,food,"New York, US",16,5,1,0,5.346982261168774,0.15387121659883288,0,0,0,0,0,0.14411342972916336,0.6338801734312023,-0.4997869128747794,-0.9675452808044863,0,405,1,7,0,0,0,0
USR-0054,133.90639215625976,Costco,food,"San Francisco, US",9,1,0,0,5.154530882987498,0.28785163540928715,0,0,0,0,0,0.07848155832927634,1.107755481056194,-1.176567226429362,0.7365550670795761,0,187,1,6,1,0,0,0
USR-0130,-650.0571617835228,Costco,retail,"Tokyo, JP",17,3,0,0,4.200678246441512,-0.9866252449845865,0,0,0,0,0,0.024190337739730818,1.2350993809246653,0.18655360620407227,0.5317017311039592,0,191,2,7,1,0,0,0
USR-0043,271.88771767107477,Costco,retail,"Tokyo, JP",15,5,1,0,4.55381161032153,-1.1836086640305425,0,0,0,0,0,0.16878228879814497,0.9000469330288047,-0.40225492921522177,0.7247303005331026,0,325,1,4,0,0,0,0
USR-0125,1392.6649452805043,Netflix,healthcare,"London, UK",14,3,0,0,5.634232437890922,-0.0718726059895552,0,0,0,0,0,0.09279846684106784,1.019533011284932,-0.11258116315264408,0.13781035864226426,0,275,0,5,1,0,0,0
USR-0025,182.6785773322106,Starbucks,retail,"Tokyo, JP",18,3,0,0,4.700178239855669,0.4348398345170098,0,0,0,0,0,0.059303603241928154,0.9399459194320787,-0.08977835847546858,0.35615134295011897,0,453,1,4,0,0,0,0
USR-0180,446.68267416125536,Shell Gas,healthcare,"London, UK",18,5,1,0,5.751324853944203,0.02313767755088239,0,0,0,0,0,0.18114934416063516,1.0139951520282833,-0.6917319912938206,-0.28227808548078476,0,70,2,9,0,0,0,0
USR-0087,-498.8895963003731,Walmart,clothing,"Tokyo, JP",11,3,0,0,4.610532403461285,0.20311133526728636,0,0,0,0,0,0.1345784136821302,1.2085129716155294,0.27798757296667476,-0.4078348843993257,0,290,0,9,1,0,0,0
USR-0095,-87.63179757930263,Apple Store,healthcare,"Seattle, US",16,2,0,0,5.420972894909047,0.706593106198996,0,0,0,0,0,0.1065112053795363,1.3565188449533099,-0.19089438199065126,-0.10576837845171327,0,316,0,7,1,0,0,0
USR-0085,668.748485722497,Delta Airlines,food,"Chicago, US",18,6,1,0,5.764183626338363,-0.0003522295343687809,0,0,0,0,0,0.1466893142401655,0.5538404611499081,0.571534694748158,-0.9035801128277132,0,225,2,1,0,0,0,0
USR-0154,-321.69249348853623,Delta Airlines,retail,"London, UK",17,2,0,0,5.550519121421326,-0.14381924148810032,0,0,0,0,0,0.06058737910782416,0.440591951063823,0.8213374123595583,-0.6723293273634195,0,195,1,1,1,0,0,0
USR-0084,-48.50876312116088,Walmart,retail,"Austin, US",8,5,1,0,5.48644731316679,0.08858600609996886,0,0,0,0,0,0.06280982805650556,1.6194412738592447,-0.509040871212667,0.3572937082141097,0,296,0,8,0,0,0,0
USR-0080,399.7873937478069,Walmart,utilities,"Chicago, US",11,0,0,0,5.356113413630972,0.927854994597389,0,0,0,0,0,0.06601843227851947,1.2459154678530537,0.9490759259231853,-0.45469438394464656,0,76,1,9,1,0,0,0
USR-0066,386.0346523364088,Walmart,retail,"Seattle, US",16,3,0,0,4.408614841678111,-0.7698160358768454,0,0,0,0,0,0.09794287139829994,1.3093799676590905,-0.7786932166483891,-0.4731705163755521,0,159,0,2,1,0,0,0
USR-0110,3890.6239141869505,OffshoreBank,electronics,offshore,4,1,0,1,8.286495881556826,10.302372610348574,1,0,1,1,1,0.6259474757399497,7.216608965094458,4.140882294743339,5.453599955717436,1,454,6,45,0,0,0,1
USR-0173,333.42842338929256,Delta Airlines,food,"Miami, US",11,0,0,0,5.755601182793892,0.33611438784178754,0,0,0,0,0,0.15147851439596224,1.8482263131932584,-0.38788943831288647,-0.964763431119617,0,123,2,5,1,0,0,0
USR-0142,393.2014639834646,Costco,food,"Tokyo, JP",13,6,1,0,5.875502463686041,-0.4673332782952181,0,0,0,0,0,0.0241042525246282,0.8038387248862736,0.7756288692442063,0.8435975981790677,0,310,2,2,0,0,0,0
USR-0043,24.74453558249479,Best Buy,utilities,"Austin, US",18,6,1,0,6.379543321961311,0.584255534421016,0,0,0,0,0,0.008071891178523204,1.5309106369859875,-0.21395704391458348,-0.42701857601410104,0,438,1,7,0,0,0,0
USR-0089,133.51867786152513,Shell Gas,clothing,"Tokyo, JP",16,4,0,0,5.071053213282259,-1.2998876418194534,0,0,0,0,0,0.07165955873070919,1.10841416165995,-0.7120635458853709,-0.7818732203204878,0,423,2,6,1,0,0,0
USR-0195,376.6375979563045,Netflix,utilities,"London, UK",13,5,1,0,5.68116341345958,-1.2127456118726114,0,0,0,0,0,0.17575540701698922,0.9868875487116426,-0.37588827494027593,-0.23102427828546843,0,413,1,8,0,0,0,0
USR-0109,154.0426711308689,Apple Store,utilities,"London, UK",10,3,0,0,5.20177516866375,0.4297592202598655,0,0,0,0,0,0.05517824550423697,1.7899597106171055,-0.14792933190302646,0.9280412054939627,0,475,0,9,1,0,0,0
USR-0200,-664.8369546601295,Apple Store,healthcare,"Austin, US",11,2,0,0,4.330692662738792,0.3357348093522532,0,0,0,0,0,0.027398268458234565,1.995576226553781,-0.6172282406512888,-0.10161039498774171,0,299,0,9,1,0,0,0
USR-0011,18105.255024290036,PawnShop Plus,crypto,anonymous,22,2,0,0,9.747768779433185,43.127294682446255,1,1,1,1,1,0.6123513638415511,6.439890312793179,6.191960619286395,3.151691134407935,1,426,14,10,0,0,0,1
USR-0120,310.1271513445549,McDonald's,retail,"Austin, US",15,6,1,0,6.679599266065751,1.2493221377794324,0,0,0,0,0,0.022912155338536216,2.02263762115202,0.959403470845208,0.38960730990843323,0,358,1,3,0,0,0,0
USR-0007,100.13681926163906,Best Buy,utilities,"Miami, US",13,0,0,0,4.309334299234443,-0.9995836626566579,0,0,0,0,0,0.10099185560871132,1.111632100697091,0.9216373756852353,-0.5185815268044571,0,279,1,9,1,0,0,0
USR-0078,475.04723327823757,Target,food,"London, UK",13,5,1,0,5.697913408087613,0.41631163268939164,0,0,0,0,0,0.02785744242409588,1.0934428731311894,-0.7446059477056521,-0.750042267783964,0,93,0,8,0,0,0,0
USR-0022,-91.08626736299396,Shell Gas,food,"San Francisco, US",17,6,1,0,4.4505184352815865,1.493671049548646,0,0,0,0,0,0.03396091127948269,0.8504393208045921,-0.6777171643273135,-0.5930619636316914,0,496,0,2,0,0,0,0
USR-0188,795.4250030810639,Amazon,food,"London, UK",11,4,0,0,6.488599615960369,2.1005434185663105,0,0,0,0,0,0.040452400541884134,1.589076723922797,-0.6575092020738386,-0.912413557379271,0,1,2,2,1,0,0,0
USR-0043,-257.90619372504364,Best Buy,clothing,"London, UK",10,2,0,0,3.7022714816287565,-0.596351153009683,0,0,0,0,0,0.08150721637698245,1.8553029724332017,-0.09904217237678749,-0.4710655231840541,0,16,2,4,1,0,0,0
USR-0158,1109.6820538369088,Netflix,food,"London, UK",14,5,1,0,5.724923643961949,-0.07586839604816871,0,0,0,0,0,0.06461391214300125,1.7678349087570535,0.8075263829911997,-0.35972561927770585,0,90,0,7,0,0,0,0
USR-0095,-25.77847266606581,Delta Airlines,utilities,"Tokyo, JP",19,1,0,0,4.2344673177681535,-0.8011038569063702,0,0,0,0,0,0.2157505829044803,0.4920348209799948,0.7609338612895264,-0.7212165394303276,0,12,1,7,0,0,0,0
USR-0190,394.12606823862455,Costco,healthcare,"New York, US",12,2,0,0,3.8046460311286787,-1.8645052694201882,0,0,0,0,0,0.08199270166330391,1.3892131434424322,-0.8984527315479045,-0.7635684248105546,0,274,2,7,1,0,0,0
USR-0011,-360.8761548299042,Costco,utilities,"Seattle, US",8,1,0,0,3.999680926674863,-0.9399955188905285,0,0,0,0,0,0.15456880089897726,1.2681583731075108,-0.34125126720188115,0.5062247718828778,0,22,1,6,0,0,0,0
USR-0144,380.12639242642825,Uber,healthcare,"Seattle, US",14,2,0,0,4.611063613377925,0.27995564913347554,0,0,0,0,0,0.17010484071013313,0.698859852758245,-0.1487939980011691,-0.9985308857077174,0,433,0,6,1,0,0,0
USR-0015,24081.31213803318,CryptoBridge,travel,Unknown Location,2,1,0,1,9.986615381957522,59.37136904991398,1,1,1,1,1,0.8119506708800979,3.1086355818253146,2.8229139304143827,4.975122983377997,1,35,8,21,0,0,0,1
USR-0132,-317.938088384685,Target,clothing,"London, UK",10,6,1,0,5.284174763010437,-0.34782445620975083,0,0,0,0,0,0.02379436849176701,0.4853235868814344,-0.12982391780366537,0.07448804032244871,0,195,0,5,0,0,0,0
USR-0110,3467.1253732825608,LoanShark Finance,gambling,anonymous,4,2,0,1,8.247697238786216,7.991674750369746,1,0,1,1,1,0.770222182064139,6.009350172881495,7.656978307929571,5.915832157524582,0,494,11,45,0,0,0,1
